OID_,PROVINCE,DATASET_ID,PEDON_ID,CAL_YEAR,LOCALITY,CONF_METRS,ELEVATION,EXTENT,PURPOSE,CSSC_ORDER,CSSC_GTGRP,CSSC_SBGRP,CSSC_NAME,CSSC_CODE,TX_PHASE_1,TX_FIT,TX_FACTOR1,TX_FACTOR2,LANDUSE,DD_LAT_N,DD_LONG_N
2380,ontario,028,0280085,1987, ,1000, , , ,brunisol,sombric,orthic, , , , , , , ,49.6899986,-94.2500000
2381,ontario,028,0280086,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,49.4199982,-93.7099991
2382,ontario,028,0280087,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6800003,-94.2399979
2383,ontario,028,0280088,1987, ,1000, , , , , , , , , , , , , ,49.6899986,-94.3300018
2384,ontario,028,0280089,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,49.6699982,-94.2300034
2385,ontario,028,0280090,1987, ,1000, , , ,brunisol,sombric,orthic, , , , , , , ,49.3100014,-93.7699966
2386,ontario,028,0280092,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.2400017,-94.0199966
2387,ontario,028,0280093,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.2299995,-93.9899979
2388,ontario,028,0280096,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.6899986,-95.0699997
2389,ontario,028,0280098,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,50.3199997,-94.8899994
2390,ontario,028,0280100,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,50.3100014,-94.8700027
2391,ontario,028,0280101,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,50.2999992,-94.8099976
2392,ontario,028,0280102,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,50.2900009,-94.8000031
2393,ontario,028,0280103,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,50.3100014,-94.8600006
2394,ontario,028,0280105,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.2999992,-94.3799973
2395,ontario,028,0280106,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.2999992,-94.4000015
2396,ontario,028,0280107,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.3100014,-95.0199966
2397,ontario,028,0280108,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.4900017,-91.6100006
2398,ontario,028,0280109,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.4900017,-91.6200027
2399,ontario,028,0280110,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.2799988,-91.7900009
2400,ontario,028,0280111,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.2999992,-91.7900009
2401,ontario,028,0280114,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6199989,-91.6699982
2402,ontario,028,0280117,1987, ,1000, , , , , , , , , , , , , ,49.2999992,-91.8099976
2403,ontario,028,0280118,1987, ,1000, , , , , , , , , , , , , ,49.2700005,-91.7699966
2404,ontario,028,0280120,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.4399986,-92.6500015
2405,ontario,028,0280121,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.3699989,-92.3600006
2406,ontario,028,0280122,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.3699989,-92.3499985
2407,ontario,028,0280123,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.3899994,-92.6399994
2408,ontario,028,0280126,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6500015,-94.1999969
2409,ontario,028,0280127,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.4500008,-92.3300018
2410,ontario,028,0280128,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.5499992,-92.4899979
2411,ontario,028,0280129,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,49.5999985,-92.4499969
2412,ontario,028,0280130,1987, ,1000, , , , , , , , , , , , , ,49.5000000,-92.6600037
2413,ontario,028,0280131,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.5000000,-92.6500015
2414,alberta,028,0280174,1987, ,1000, , , ,luvisol,gray,dark, , , , , , , ,50.7900009,-114.3000031
2415,alberta,028,0280177,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.8499985,-114.5199966
2416,british columbia,028,0280318,1987, ,1000, , , , , , , , , , , , , ,51.6500015,-123.4700012
2417,british columbia,028,0280319,1987, ,1000, , , ,podzol,humo-ferric,sombric, , , , , , , ,51.2299995,-123.5000000
2418,british columbia,028,0280320,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,51.7900009,-123.0699997
2419,british columbia,028,0281476,1987, ,1000, , , ,podzol,humo-ferric,gleyed, , , , , , , ,49.1599998,-123.7399979
2420,british columbia,028,0281477,1987, ,1000, , , , , , , , , , , , , ,48.8800011,-123.3600006
2421,british columbia,028,0281478,1987, ,1000, , , , , , , , , , , , , ,48.7400017,-123.5100021
2422,british columbia,028,0281479,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,48.8400002,-123.4899979
2423,british columbia,028,0281481,1987, ,1000, , , ,podzol,humo-ferric,orthic, , , , , , , ,48.8300018,-123.5500031
2424,british columbia,028,0281482,1987, ,1000, , , ,brunisol,sombric,orthic, , , , , , , ,49.1599998,-123.7900009
2425,british columbia,028,0281483,1987, ,1000, , , ,gleysol,humic,orthic, , , , , , , ,48.8100014,-123.3000031
2426,manitoba,028,0281494,1987, ,1000, , , ,gleysol,luvic,humic, , , , , , , ,51.9700012,-100.7300034
2427,manitoba,028,0281504,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,51.8800011,-100.9000015
2428,manitoba,028,0281514,1987, ,1000, , , ,gleysol,gleysol,orthic, , , , , , , ,51.9799995,-100.6800003
2429,manitoba,028,0281522,1987, ,1000, , , , , , , , , , , , , ,52.0800018,-100.5999985
2430,manitoba,028,0281533,1987, ,1000, , , , , , , , , , , , , ,52.0800018,-100.5500031
2431,manitoba,028,0281544,1987, ,1000, , , ,brunisol,eutric,orthic, , , , , , , ,52.0299988,-100.7200012
2432,manitoba,028,0281553,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,52.0999985,-100.5800018
2433,manitoba,028,0281564,1987, ,1000, , , ,luvisol,gray,gleyed, , , , , , , ,51.8499985,-100.9000015
2434,manitoba,028,0281572,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,51.8699989,-100.8499985
2435,manitoba,028,0281583,1987, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,51.9000015,-100.8300018
2436,manitoba,028,0281604,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,51.9000015,-100.8000031
2437,manitoba,028,0281615,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,51.9700012,-100.8000031
2438,manitoba,028,0281626,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,51.9000015,-100.7699966
2439,manitoba,028,0281637,1987, ,1000, , , , , , , , , , , , , ,52.1199989,-100.5999985
2440,ontario,028,0283227,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6899986,-93.9400024
2441,ontario,028,0283228,1987, ,1000, , , ,brunisol,sombric,gleyed, , , , , , , ,49.5999985,-94.0800018
2442,ontario,028,0283229,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6300011,-94.0400009
2443,ontario,028,0283230,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6500015,-94.1399994
2444,ontario,028,0283231,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,49.6599998,-94.1999969
2445,ontario,028,0283233,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.5000000,-94.0699997
2446,ontario,028,0283236,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.6500015,-94.1699982
2447,ontario,028,0283237,1987, ,1000, , , ,luvisol,gray,gleyed, , , , , , , ,49.6599998,-94.1699982
2448,ontario,028,0283238,1987, ,1000, , , , , , , , , , , , , ,49.2500000,-94.0299988
2449,ontario,028,0283240,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6699982,-93.9499969
2450,ontario,028,0283241,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.6399994,-94.0599976
2451,ontario,028,0283244,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,49.6899986,-93.8899994
2452,ontario,028,0283245,1987, ,1000, , , , , , , , , , , , , ,49.6699982,-93.8700027
2453,ontario,028,0283246,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.0499992,-94.7799988
2454,ontario,028,0283247,1987, ,1000, , , , , , , , , , , , , ,50.1599998,-94.8300018
2455,ontario,028,0283249,1987, ,1000, , , ,brunisol,melanic,orthic, , , , , , , ,50.2000008,-94.6299973
2456,ontario,028,0283251,1987, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,50.1199989,-94.8700027
2457,ontario,028,0283252,1987, ,1000, , , ,brunisol,dystric,orthic, , , , , , , ,50.1599998,-94.8199997
2458,ontario,028,0283253,1987, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.0299988,-94.8899994
2459,alberta,078,0780009,1987,"heinsburg, ab",10000, , ,detailed,chernozem,black,eluviated,northern valley,ntv, , , , ,woodland-deciduous,53.7404518,-110.4013977
2460,alberta,078,0780017,1987,"lindbergh, ab",10000, , ,detailed,luvisol,gray luvisol,orthic,la corey,lcy, , , , , ,53.9696083,-110.6671295
2461,ontario,005,0055111,1986, ,15, , ,detailed,luvisol,gray brown, ,ngr, ,Gleyed,modal, , ,abandoned,42.9748116,-79.2042236
2462,saskatchewan,013,0130068,1986, ,300, , , ,chernozem,dark brown,calcareous,bradwell ,brc, , , , , ,49.9332008,-107.1226501
2463,saskatchewan,013,0130073,1986, ,600, , , ,chernozem,dark brown,calcareous,bradwell ,brc, , , , , ,50.0433006,-105.1856613
2464,saskatchewan,013,0130342,1986, ,300, , , ,chernozem,brown,orthic,ardill ,ada, , , , , ,51.6286201,-108.6769791
2465,saskatchewan,013,0130343,1986, ,300, , , ,vertisol,vertisol,orthic,sceptre ,scahm, , , , , ,51.6431694,-109.3560867
2466,saskatchewan,013,0130345,1986, ,300, , , ,chernozem,brown,solonetzic,willows ,wwi, , , , , ,51.6504784,-108.9367676
2467,saskatchewan,013,0130346,1986, ,300, , , ,solonetz,solod,brown,kettlehut ,khe, , , , , ,51.6613388,-108.9367981
2468,saskatchewan,013,0130348,1986, ,300, , , ,chernozem,brown,solonetzic,willows ,wwi, , , , , ,51.6796989,-109.3208313
2469,saskatchewan,013,0130350,1986, ,300, , , ,solonetz,solod,brown,kelstern ,kne, , , , , ,51.7049484,-108.9070282
2470,saskatchewan,013,0130353,1986, ,300, , , ,chernozem,brown,solonetzic,ardill ,adi, , , , , ,51.7304802,-109.2913208
2471,saskatchewan,013,0130356,1986, ,300, , , ,solonetz,solidized solonetz,brown,kelstern ,knc, , , , , ,51.7451591,-109.3088226
2472,saskatchewan,013,0130357,1986, ,21000, , , ,chernozem,dark brown,calcareous,elstow ,ewc, , , , , ,51.7505417,-108.3431702
2473,saskatchewan,013,0130358,1986, ,300, , , ,vertisol,vertisol,orthic,regina ,raah, , , , , ,51.7595711,-108.4344177
2474,saskatchewan,013,0130359,1986, ,300, , , ,solonetz,solod,brown,kelstern ,kne, , , , , ,51.7815094,-109.2851868
2475,saskatchewan,013,0130362,1986, ,300, , , ,solonetz,solidized solonetz,brown,kettlehut ,khc, , , , , ,51.8106003,-109.1259232
2476,saskatchewan,013,0130363,1986, ,300, , , ,solonetz,solidized solonetz,brown,kindersly ,kdc, , , , , ,51.8141785,-108.8423004
2477,saskatchewan,013,0130365,1986, ,300, , , ,chernozem,dark brown,orthic,sutherland ,sua, , , , , ,51.8178406,-108.5645523
2478,saskatchewan,013,0130368,1986, ,300, , , ,chernozem,brown,solonetzic,willows ,wwi, , , , , ,51.8324509,-109.3324738
2479,saskatchewan,013,0130372,1986, ,300, , , ,chernozem,dark brown,orthic,elstow ,ewa, , , , , ,51.8688316,-108.6943970
2480,saskatchewan,013,0130384,1986, ,300, , , ,regosol,humic,orthic,vera ,vrd, , , , , ,51.9418716,-109.0488281
2481,saskatchewan,013,0130385,1986, ,300, , , ,regosol,regosolic,orthic,vera ,vra, , , , , ,51.9455109,-109.0724792
2482,saskatchewan,013,0130386,1986, ,300, , , ,chernozem,brown,orthic,birsay ,bya, , , , , ,51.9527817,-109.1198196
2483,saskatchewan,013,0130387,1986, ,300, , , ,chernozem,brown,calcareous,haverhill ,hrc, , , , , ,51.9599915,-109.0961380
2484,saskatchewan,013,0130388,1986, ,300, , , ,chernozem,brown,gleyed calcareous,hatton ,hth, , , , , ,51.9671097,-109.0785904
2485,saskatchewan,013,0130389,1986, ,300, , , ,chernozem,brown,solonetzic,birsay ,byi, , , , , ,51.9671211,-109.0961380
2486,saskatchewan,013,0130390,1986, ,300, , , ,regosol,humic,orthic,vera ,vrd, , , , , ,51.9707794,-108.2201996
2487,saskatchewan,013,0130475,1986, ,300, , , ,luvisol,gray,dark gray,meeting lake ,mtd, , , , , ,52.4696503,-108.0220184
2488,saskatchewan,013,0130488,1986, ,300, , , ,chernozem,dark gray,orthic,lorenzo ,lza, , , , , ,52.5531883,-108.3574066
2489,saskatchewan,013,0130512,1986, ,300, , , ,solonetz,solidized solonetz,black,speers ,ssc, , , , , ,52.6512909,-108.3334808
2490,saskatchewan,013,0130536,1986, ,300, , , ,regosol,humic,orthic,edam ,ema, , , , , ,52.7820396,-108.4019394
2491,saskatchewan,013,0130572,1986, ,300, , , ,solonetz,solodized solonetz,gleyed dark gray,arborfield ,ard, , , , , ,52.9019318,-104.0389099
2492,saskatchewan,013,0130574,1986, ,300, , , ,solonetz,solodized solonetz,dark gray,arborfield ,arc, , , , , ,52.9019394,-104.0448380
2493,saskatchewan,013,0130598,1986, ,300, , , ,chernozem,black,gleyed,hoey ,hhb, , , , , ,52.9966202,-104.5464706
2494,saskatchewan,013,0130602,1986, ,300, , , ,chernozem,black,orthic,melfort ,mra, , , , , ,53.0145683,-104.3045120
2495,saskatchewan,013,0130607,1986, ,300, , , ,chernozem,black,orthic,hoey ,hha, , , , , ,53.0255013,-104.7789764
2496,saskatchewan,013,0130608,1986, ,300, , , ,chernozem,black,orthic,hoey ,hha, , , , , ,53.0256691,-105.1691589
2497,saskatchewan,013,0130612,1986, ,300, , , ,chernozem,dark gray,orthic,kamsack ,kaa, , , , , ,53.0436783,-104.2977371
2498,saskatchewan,013,0130614,1986, ,300, , , ,chernozem,dark gray,orthic,shellbrook ,sba, , , , , ,53.0469284,-108.5489426
2499,saskatchewan,013,0130615,1986, ,300, , , ,chernozem,black,orthic,hamlin ,hma, , , , , ,53.0717583,-105.6849976
2500,saskatchewan,013,0130618,1986, ,300, , , ,chernozem,black,orthic,blaine lake ,bba, , , , , ,53.0872192,-105.3700485
2501,saskatchewan,013,0130619,1986, ,300, , , ,chernozem,dark gray,orthic,kamsack ,kaa, , , , , ,53.1020813,-105.0165329
2502,saskatchewan,013,0130629,1986, ,300, , , ,solonetz,solidized solonetz,black,waseca ,wac, , , , , ,53.1888084,-108.7136536
2503,new brunswick,028,0280189,1986, ,10000, , , , , , , , , , , , , ,45.6699982,-65.3799973
2504,new brunswick,028,0280190,1986, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,45.6699982,-65.3300018
2505,newfoundland,028,0280228,1986, ,1000, , , ,podzol,humo-ferric,orthic, , , , , , , ,48.9199982,-54.2500000
2506,alberta,028,0281398,1986, ,1000, , , ,solonetz,solod,dark gray, , , , , , , ,56.0800018,-119.9000015
2507,british columbia,028,0281399,1986, ,1000, , , , , , , , , , , , , ,56.1199989,-120.6800003
2508,alberta,028,0281400,1986, ,1000, , , ,solonetz,solod,gray, , , , , , , ,56.0299988,-118.8300018
2509,british columbia,028,0281401,1986, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,55.7700005,-120.9000015
2510,british columbia,028,0281402,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,56.4799995,-120.0800018
2511,british columbia,028,0281403,1986, ,1000, , , ,brunisol,eutric,orthic, , , , , , , ,56.5000000,-121.9199982
2512,british columbia,028,0281404,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,56.5699997,-121.2300034
2513,british columbia,028,0281407,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,56.2200012,-120.6999969
2514,british columbia,028,0281408,1986, ,1000, , , , , , , , , , , , , ,54.8699989,-120.7500000
2515,alberta,028,0281409,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,55.8699989,-119.4499969
2516,alberta,028,0281410,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,55.4399986,-119.8700027
2517,british columbia,028,0281411,1986, ,1000, , , ,luvisol,gray,dark, , , , , , , ,55.7500000,-120.5000000
2518,british columbia,028,0281412,1986, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,55.6300011,-121.5699997
2519,alberta,028,0281413,1986, ,1000, , , ,luvisol,gray,gleyed, , , , , , , ,54.9500008,-119.0699997
2520,alberta,028,0281414,1986, ,1000, , , ,luvisol,gray,dark, , , , , , , ,56.2200012,-119.8499985
2521,british columbia,028,0281415,1986, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,55.5800018,-120.5800018
2522,alberta,028,0281417,1986, ,1000, , , ,gleysol,humic,orthic, , , , , , , ,56.2599983,-119.5000000
2523,british columbia,028,0281418,1986, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,56.7700005,-121.1299973
2524,alberta,028,0281419,1986, ,1000, , , ,luvisol,gray,solonetzic, , , , , , , ,56.1800003,-118.3700027
2525,british columbia,028,0281420,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,55.3300018,-121.3300018
2526,alberta,028,0281421,1986, ,1000, , , ,luvisol,gray,dark, , , , , , , ,56.2099991,-118.8199997
2527,british columbia,028,0281422,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,56.0800018,-120.1699982
2528,british columbia,028,0281423,1986, ,1000, , , ,luvisol,gray,gleyed, , , , , , , ,57.0999985,-121.4000015
2529,alberta,028,0281424,1986, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,54.9199982,-119.1999969
2530,british columbia,028,0281427,1986, ,1000, , , , , , , , , , , , , ,55.7799988,-121.6699982
2531,british columbia,028,0281428,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,55.2200012,-121.2799988
2532,british columbia,028,0281429,1986, ,1000, , , ,regosol,regosol,cumulic, , , , , , , ,55.6199989,-121.5800018
2533,british columbia,028,0281430,1986, ,1000, , , ,gleysol,humic,orthic, , , , , , , ,57.0800018,-121.4800034
2534,alberta,028,0281431,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,54.1199989,-119.1800003
2535,british columbia,028,0281432,1986, ,1000, , , ,solonetz,solod,black, , , , , , , ,56.5299988,-120.7300034
2536,alberta,028,0281433,1986, ,1000, , , ,gleysol,luvic,orthic, , , , , , , ,54.8800011,-118.9300003
2537,british columbia,028,0281434,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,55.8300018,-120.7500000
2538,alberta,028,0281435,1986, ,1000, , , ,luvisol,gray,brunisolic, , , , , , , ,54.8499985,-119.4199982
2539,british columbia,028,0281436,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,56.2700005,-121.3600006
2540,british columbia,028,0281438,1986, ,1000, , , ,brunisol,eutric,orthic, , , , , , , ,55.5699997,-121.5699997
2541,ontario,028,0282888,1986, ,1000, , , , , , , , , , , , , ,42.7000008,-80.4300003
2542,ontario,028,0282890,1986, ,1000, , , ,podzol,humo-ferric,orthic, , , , , , , ,45.5499992,-78.4000015
2543,british columbia,028,0282917,1986, ,1000, , , ,podzol,humo-ferric,orthic, , , , , , , ,49.3800011,-123.0000000
2544,british columbia,028,0282918,1986, ,1000, , , ,podzol,ferro-humic,orthic, , , , , , , ,49.5000000,-122.9700012
2545,british columbia,028,0282919,1986, ,1000, , , ,podzol,ferro-humic,orthic, , , , , , , ,49.3699989,-122.7500000
2546,british columbia,028,0282920,1986, ,1000, , , ,podzol,ferro-humic,orthic, , , , , , , ,49.3499985,-122.8000031
2547,british columbia,028,0282921,1986, ,1000, , , ,podzol,humo-ferric,orthic, , , , , , , ,53.0499992,-122.1500015
2548,ontario,028,0283091,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.9300003,-93.2300034
2549,ontario,028,0283092,1986, ,1000, , , ,luvisol,gray,orthic, , , , , , , ,50.8499985,-92.6500015
2550,ontario,028,0283093,1986, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,50.8199997,-92.7200012
2551,ontario,028,0283094,1986, ,1000, , , , , , , , , , , , , ,50.4799995,-92.7200012
2552,ontario,028,0283095,1986, ,1000, , , ,brunisol,eutric,eluviated, , , , , , , ,50.8100014,-92.7399979
2553,ontario,028,0283097,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,51.2500000,-93.5599976
2554,ontario,028,0283099,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,51.1800003,-93.6500015
2555,ontario,028,0283101,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,51.1699982,-93.6699982
2556,ontario,028,0283102,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,51.1800003,-93.6699982
2557,ontario,028,0283103,1986, ,1000, , , ,brunisol,eutric,orthic, , , , , , , ,51.2099991,-93.5800018
2558,ontario,028,0283104,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,51.1300011,-93.9700012
2559,ontario,028,0283105,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,51.1300011,-94.0000000
2560,ontario,028,0283107,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,50.3300018,-91.2600021
2561,ontario,028,0283109,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,50.3199997,-91.1800003
2562,ontario,028,0283112,1986, ,1000, , , ,brunisol,dystric,eluviated, , , , , , , ,50.5999985,-90.6200027
