dataset,profile_id,latitude,longitude,year,n_layers,total_depth_cm,stock_kgm2_total,stock_kgm2_0_30,surface_OrgC_pct,mean_BDOD,reaches_30cm,stock_0_30_is_lower_bound,dist_fort_severn_km,soil_type,soil_type_basis,in_hbl
CanPeat,115,65.92,-133,1972,7,381,181.39387600000003,12.456482999999999,49.49,0.08216666666666667,TRUE,FALSE,2609.769706554175,organic,peat database by construction,FALSE
CanPeat,1150,46.5357,-65.5276,1979,9,380,220.107,11.739,43,0.11655555555555555,TRUE,FALSE,1851.3298068482554,organic,peat database by construction,FALSE
CanPeat,1151,46.5289,-65.5104,1979,9,390,192.65563,12.21024,51.52,0.09977777777777778,TRUE,FALSE,1852.8091405519099,organic,peat database by construction,FALSE
CanPeat,1152,46.4983,-65.5739,1979,9,420,220.8715,10.8783,45.9,0.097,TRUE,FALSE,1851.5588640141737,organic,peat database by construction,FALSE
CanPeat,1153,46.488,-65.6455,1979,7,320,154.17361,12.16047,51.31,0.09442857142857143,TRUE,FALSE,1848.3264601680044,organic,peat database by construction,FALSE
CanPeat,1154,46.4649,-65.6831,1979,8,340,179.41337000000001,12.21024,51.52,0.122625,TRUE,FALSE,1847.9742449644116,organic,peat database by construction,FALSE
CanPeat,1155,46.6071,-65.2734,1979,7,280,138.26947,12.24816,51.68,0.098,TRUE,FALSE,1860.2683763071818,organic,peat database by construction,FALSE
CanPeat,1156,46.3197,-65.2771,1979,7,270,131.45466,12.17232,51.36,0.098,TRUE,FALSE,1881.7454452427205,organic,peat database by construction,FALSE
CanPeat,1157,46.309,-65.126,1979,8,370,183.56553,12.222090000000001,51.57,0.099625,TRUE,FALSE,1891.0402148880337,organic,peat database by construction,FALSE
CanPeat,1158,46.2069,-65.0386,1979,9,460,247.428,10.902,46,0.097,TRUE,FALSE,1903.7016848743083,organic,peat database by construction,FALSE
CanPeat,1159,46.1725,-65.0085,1979,10,430,217.56781,12.148619999999998,51.26,0.1138,TRUE,FALSE,1908.0088197314947,organic,peat database by construction,FALSE
CanPeat,116,65.92,-133,1972,12,357,148.300833,6.82155,50.53,0.17541666666666664,TRUE,FALSE,2609.769706554175,organic,peat database by construction,FALSE
CanPeat,1160,46.139,-64.6999,1979,10,430,218.48641000000003,12.07515,50.95,0.1173,TRUE,FALSE,1927.903721619938,organic,peat database by construction,FALSE
CanPeat,1161,46.1423,-64.6936,1979,6,300,161.98229999999998,11.902800000000001,43.6,0.16983333333333334,TRUE,FALSE,1928.0080868229907,organic,peat database by construction,FALSE
CanPeat,1162,46.136,-64.5514,1979,8,360,179.11611,12.10754,51.16,0.103375,TRUE,FALSE,1936.5011113775986,organic,peat database by construction,FALSE
CanPeat,1163,46.197,-64.4618,1979,6,310,141.66019,12.025380000000002,50.74,0.10283333333333333,TRUE,FALSE,1936.9510225888764,organic,peat database by construction,FALSE
CanPeat,1164,46.1818,-65.0496,1979,9,400,204.73052000000004,12.13677,51.21,0.10277777777777777,TRUE,FALSE,1904.9945276875824,organic,peat database by construction,FALSE
CanPeat,1165,46.631100000000004,-65.5684,1979,8,340,165.11326000000003,12.27186,51.78,0.09525,TRUE,FALSE,1841.847850299595,organic,peat database by construction,FALSE
CanPeat,1166,46.6474,-65.5634,1979,7,380,186.20685000000003,11.999310000000001,50.63,0.098,TRUE,FALSE,1840.9036337739778,organic,peat database by construction,FALSE
CanPeat,1167,46.6433,-65.5044,1979,5,230,105.91772000000002,11.925840000000001,50.32,0.0898,TRUE,FALSE,1844.532229069126,organic,peat database by construction,FALSE
CanPeat,1168,46.7627,-65.6851,1979,9,470,242.4024,11.423400000000001,48.2,0.0958888888888889,TRUE,FALSE,1825.40426226596,organic,peat database by construction,FALSE
CanPeat,1169,46.9775,-64.8561,1979,9,420,207.15363000000002,12.083839999999999,51.16,0.0958888888888889,TRUE,FALSE,1856.5392874229974,organic,peat database by construction,FALSE
CanPeat,117,65.92,-133,1972,7,287,154.88257700000003,14.650280999999998,47.55,0.108,TRUE,FALSE,2609.769706554175,organic,peat database by construction,FALSE
CanPeat,1170,46.9752,-64.9594,1979,10,560,282.12624,12.03723,50.79,0.0954,TRUE,FALSE,1850.8083871817937,organic,peat database by construction,FALSE
CanPeat,1171,46.9969,-64.9621,1979,8,390,190.70051,12.26001,51.73,0.094,TRUE,FALSE,1849.0652306769023,organic,peat database by construction,FALSE
CanPeat,1172,47.3345,-65.626,1979,8,310,153.47435,11.88555,48.45,0.094,TRUE,FALSE,1786.5575744019045,organic,peat database by construction,FALSE
CanPeat,1173,47.3281,-65.6342,1979,7,280,142.585,11.139,46,0.09585714285714286,TRUE,FALSE,1786.5552400555196,organic,peat database by construction,FALSE
CanPeat,1174,46.9065,-65.4545,1978,5,300,142.1254,10.823000000000002,45,0.0968,TRUE,FALSE,1827.7172901452502,organic,peat database by construction,FALSE
CanPeat,1175,46.9171,-65.434,1978,10,590,298.90880000000004,12.087,51,0.0988,TRUE,FALSE,1828.093863682075,organic,peat database by construction,FALSE
CanPeat,1176,46.7869,-65.6931,1978,6,300,154.83620000000002,11.455,49,0.09166666666666667,TRUE,FALSE,1823.1424541804613,organic,peat database by construction,FALSE
CanPeat,1177,46.7813,-65.6848,1978,8,340,178.65300000000002,11.534,49,0.09125,TRUE,FALSE,1824.0289457468655,organic,peat database by construction,FALSE
CanPeat,1178,46.9044,-65.0811,1978,8,440,215.0468,10.5702,43.4,0.099625,TRUE,FALSE,1849.0738877615497,organic,peat database by construction,FALSE
CanPeat,1179,46.9976,-64.9349,1978,8,370,180.4684,11.297,48,0.09275,TRUE,FALSE,1850.5672474662101,organic,peat database by construction,FALSE
CanPeat,118,66.43,-137.43,1972,9,180,79.336204,6.821549999999999,50.53,0.13877777777777778,TRUE,FALSE,2810.0396112807425,organic,peat database by construction,FALSE
CanPeat,1180,47.0121,-64.9207,1978,9,480,239.55320000000003,10.901999999999997,46,0.09366666666666668,TRUE,FALSE,1850.3181936473889,organic,peat database by construction,FALSE
CanPeat,1181,47.3539,-65.6363,1978,8,310,145.15300000000002,11.059999999999999,46,0.0965,TRUE,FALSE,1784.5606516615449,organic,peat database by construction,FALSE
CanPeat,1182,47.3598,-65.6032,1978,6,310,147.772,11.059999999999999,47,0.09166666666666667,TRUE,FALSE,1786.0211497454854,organic,peat database by construction,FALSE
CanPeat,1183,47.3018,-65.615,1978,5,200,118.2675,12.559000000000001,46,0.127,TRUE,FALSE,1789.56329082705,organic,peat database by construction,FALSE
CanPeat,1184,47.2915,-65.6002,1978,6,250,124.03,10.981,44,0.09333333333333334,TRUE,FALSE,1791.1567873946885,organic,peat database by construction,FALSE
CanPeat,1185,47.3169,-65.5936,1978,8,400,195.2988,11.376,47,0.0955,TRUE,FALSE,1789.6848883015018,organic,peat database by construction,FALSE
CanPeat,1186,47.4337,-65.5121,1978,9,250,112.7602,10.349,43,0.09377777777777778,TRUE,FALSE,1785.8802429589448,organic,peat database by construction,FALSE
CanPeat,1187,47.4345,-65.5128,1978,12,460,225.34000000000003,10.902000000000001,45,0.09633333333333334,TRUE,FALSE,1785.7824552653221,organic,peat database by construction,FALSE
CanPeat,1188,47.6306,-64.808,1978,9,470,234.71400000000003,11.533999999999999,44,0.10111111111111111,TRUE,FALSE,1812.3582532811688,organic,peat database by construction,FALSE
CanPeat,1189,47.8416,-64.5638,1978,10,620,298.667,10.823,45,0.09440000000000001,TRUE,FALSE,1811.7621011603185,organic,peat database by construction,FALSE
CanPeat,119,67.13,-137.43,1972,18,367,110.612268,9.59232,49.96,0.0909375,TRUE,FALSE,2810.888253191869,organic,peat database by construction,FALSE
CanPeat,1190,47.3051,-65.0009,1977,4,190,122.35697,13.51987,49.49,0.12675,TRUE,FALSE,1824.4572847379495,organic,peat database by construction,FALSE
CanPeat,1191,47.2815,-65.0284,1977,5,440,240.14981,10.902,46,0.117,TRUE,FALSE,1824.5813894162654,organic,peat database by construction,FALSE
CanPeat,1192,47.722,-64.7183,1977,3,240,120.32786000000002,12.12492,51.16,0.09366666666666668,TRUE,FALSE,1811.1267785790662,organic,peat database by construction,FALSE
CanPeat,1193,47.6887,-64.8065,1977,2,110,47.163,12.087,51,0.079,TRUE,FALSE,1808.3502300143816,organic,peat database by construction,FALSE
CanPeat,1194,47.5937,-64.9225,1977,6,440,238.16492,11.850000000000001,50,0.128,TRUE,FALSE,1808.345556109251,organic,peat database by construction,FALSE
CanPeat,1195,47.5465,-64.9332,1977,5,300,152.52578,12.324,52,0.0942,TRUE,FALSE,1811.0771938186783,organic,peat database by construction,FALSE
CanPeat,1196,47.741,-65.0546,1977,5,560,290.18937,12.798,54,0.1008,TRUE,FALSE,1790.3003608672311,organic,peat database by construction,FALSE
CanPeat,1197,47.7387,-65.006,1977,6,320,177.28457,12.211030000000001,51.47,0.10700000000000001,TRUE,FALSE,1793.275272978873,organic,peat database by construction,FALSE
CanPeat,1198,47.729,-65.3417,1977,4,430,221.72496,12.324,52,0.10075,TRUE,FALSE,1774.5613781073457,organic,peat database by construction,FALSE
CanPeat,1199,47.7351,-65.331,1977,6,380,202.85596000000004,12.324,52,0.10816666666666666,TRUE,FALSE,1774.7468417597092,organic,peat database by construction,FALSE
CanPeat,12,54.6,-102,1970,6,339,152.93206100000003,13.324548,47.08,0.0914,TRUE,FALSE,921.0258132748756,organic,peat database by construction,FALSE
CanPeat,120,67.13,-137.43,1972,16,328,131.041934,9.42165,49.85,0.09493333333333333,TRUE,FALSE,2810.888253191869,organic,peat database by construction,FALSE
CanPeat,1200,47.7155,-65.2938,1977,6,540,274.31304,10.901999999999997,46,0.11433333333333334,TRUE,FALSE,1778.2801434599742,organic,peat database by construction,FALSE
CanPeat,1201,47.7185,-65.3066,1977,3,220,109.84006000000002,10.665,45,0.10066666666666667,TRUE,FALSE,1777.3293427634353,organic,peat database by construction,FALSE
CanPeat,1202,47.8086,-65.1486,1977,4,460,237.94500000000002,12.561000000000002,53,0.098,TRUE,FALSE,1780.1049771711987,organic,peat database by construction,FALSE
CanPeat,1203,47.8204,-65.0622,1977,3,260,120.98319000000001,11.482650000000001,48.45,0.08966666666666667,TRUE,FALSE,1784.2808492732174,organic,peat database by construction,FALSE
CanPeat,1204,47.7879,-65.231,1977,5,330,171.69755,11.613,49,0.1464,TRUE,FALSE,1776.7944389646045,organic,peat database by construction,FALSE
CanPeat,1205,47.749,-65.1861,1977,6,460,233.52926000000002,12.324,52,0.09533333333333334,TRUE,FALSE,1782.1317074702217,organic,peat database by construction,FALSE
CanPeat,1206,47.8616,-64.526,1977,5,340,162.35452,10.428,44,0.0922,TRUE,FALSE,1812.5766313061665,organic,peat database by construction,FALSE
CanPeat,1207,48.0005,-64.5064,1977,4,510,255.86853,12.186540000000003,51.42,0.10075,TRUE,FALSE,1804.1261600221299,organic,peat database by construction,FALSE
CanPeat,1208,47.996,-64.5253,1977,4,400,200.46939000000003,10.901999999999997,46,0.098,TRUE,FALSE,1803.331001958439,organic,peat database by construction,FALSE
CanPeat,1209,47.9335,-64.5252,1977,5,630,312.22373,11.613,49,0.0966,TRUE,FALSE,1807.6461326758863,organic,peat database by construction,FALSE
CanPeat,121,67.08,-137.28,1972,18,300,179.348398,11.42445,47.08,0.24377777777777776,TRUE,FALSE,2804.2669582532244,organic,peat database by construction,FALSE
CanPeat,1210,47.9431,-64.5237,1977,6,450,223.01858000000004,11.613,49,0.09533333333333334,TRUE,FALSE,1807.0707723231337,organic,peat database by construction,FALSE
CanPeat,1211,47.9647,-64.4981,1977,4,500,253.49205,12.14862,51.26,0.0955,TRUE,FALSE,1807.076132592498,organic,peat database by construction,FALSE
CanPeat,1212,47.751,-64.6256,1977,6,470,235.6648,11.139,47,0.10083333333333333,TRUE,FALSE,1814.4808578282605,organic,peat database by construction,FALSE
CanPeat,1213,47.7582,-64.6068,1977,8,790,398.66831,10.902,46,0.09825,TRUE,FALSE,1815.070656978149,organic,peat database by construction,FALSE
CanPeat,1214,47.7636,-64.9518,1977,5,380,186.86588000000003,11.85,50,0.0942,TRUE,FALSE,1794.664231716818,organic,peat database by construction,FALSE
CanPeat,1215,47.7819,-64.8722,1977,4,340,171.59615000000002,12.561,53,0.0955,TRUE,FALSE,1797.9964394404954,organic,peat database by construction,FALSE
CanPeat,1216,47.7832,-64.8225,1977,5,360,187.56063000000003,12.561000000000002,53,0.1334,TRUE,FALSE,1800.7898042021948,organic,peat database by construction,FALSE
CanPeat,1217,47.8153,-64.7876,1977,3,270,143.11285999999998,12.17232,51.36,0.155,TRUE,FALSE,1800.572380045844,organic,peat database by construction,FALSE
CanPeat,122,67.08,-137.28,1972,10,161,67.111192,8.541120000000001,50.84,0.1303,TRUE,FALSE,2804.2669582532244,organic,peat database by construction,FALSE
CanPeat,123,67.13,-137.43,1972,26,377,126.21018799999999,11.940508000000001,46.88,0.1028,TRUE,FALSE,2810.888253191869,organic,peat database by construction,FALSE
CanPeat,124,67.13,-137.43,1972,17,247,101.79412,10.120291,47.29,0.11205882352941175,TRUE,FALSE,2810.888253191869,organic,peat database by construction,FALSE
CanPeat,125,67.13,-137.43,1972,25,372,147.76021400000002,8.169659999999999,50.43,0.11860000000000001,TRUE,FALSE,2810.888253191869,organic,peat database by construction,FALSE
CanPeat,126,67.13,-137.43,1972,22,401,229.97817899999998,9.44244,49.96,0.11735,TRUE,FALSE,2810.888253191869,organic,peat database by construction,FALSE
CanPeat,127,67.12,-137.22,1972,14,185,128.839542,14.300204,47.08,0.38869230769230767,TRUE,FALSE,2801.7859402484,organic,peat database by construction,FALSE
CanPeat,128,67.12,-137.22,1972,6,98,61.068679,13.595718000000002,47.35,0.3833333333333333,TRUE,FALSE,2801.7859402484,organic,peat database by construction,FALSE
CanPeat,129,67.12,-137.22,1972,19,287,120.410019,16.053079999999998,50.95,0.10347368421052631,TRUE,FALSE,2801.7859402484,organic,peat database by construction,FALSE
CanPeat,13,54.78,-102.47,1970,6,190,82.288568,15.56599,47.55,0.0946,TRUE,FALSE,944.9982460888474,organic,peat database by construction,FALSE
CanPeat,130,67.12,-137.22,1972,11,145,57.213525,12.868003999999999,46.88,0.10063636363636363,TRUE,FALSE,2801.7859402484,organic,peat database by construction,FALSE
CanPeat,131,67.13,-137.43,1972,24,375,99.63170399999998,9.510144,47.92,0.081,TRUE,FALSE,2810.888253191869,organic,peat database by construction,FALSE
CanPeat,132,67.92,-139.42,1972,6,62,34.166888,11.416387999999998,50.74,0.1348,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,133,67.92,-139.42,1972,4,64,20.010728,6.949696,48.7,0.32625,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,134,67.92,-139.42,1972,5,72,23.811898,9.709325999999999,48.86,0.2362,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,135,67.92,-139.42,1972,6,194,58.306259000000004,16.184928000000003,46.35,0.3918,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,136,67.92,-139.42,1972,7,119,65.994026,17.284015999999998,46.88,0.443,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,137,67.92,-139.42,1972,4,81,41.738032999999994,9.53745,48.91,0.34375,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,138,67.92,-139.42,1972,22,285,145.400541,18.100302000000003,49.38,0.14195454545454544,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,139,67.92,-139.42,1972,6,88,39.291638,14.874686,46.82,0.13624999999999998,TRUE,FALSE,2897.3824387108752,organic,peat database by construction,FALSE
CanPeat,14,54.85,-102.5,1970,6,178,86.77453,13.553034,47.45,0.1014,TRUE,FALSE,944.9533108480654,organic,peat database by construction,FALSE
CanPeat,140,67.9,-140.2,1972,9,136,54.943462999999994,10.835820000000002,48.81,0.10500000000000001,TRUE,FALSE,2929.966988162102,organic,peat database by construction,FALSE
CanPeat,141,67.9,-140.2,1972,4,69,14.154704000000002,8.131200000000002,49.28,0.058666666666666666,TRUE,FALSE,2929.966988162102,organic,peat database by construction,FALSE
CanPeat,142,67.9,-140.2,1972,9,140,60.842044,12.752550000000001,50.01,0.108,TRUE,FALSE,2929.966988162102,organic,peat database by construction,FALSE
CanPeat,143,61.43,-121.28,1973,10,185,103.188571,16.997725,45.73,0.2343333333333333,TRUE,FALSE,2007.6563226006615,organic,peat database by construction,FALSE
CanPeat,144,62.13,-120.97,1973,16,305,84.469673,16.20156,48.81,0.0965,TRUE,FALSE,1996.0855140948752,organic,peat database by construction,FALSE
CanPeat,145,62.13,-120.97,1973,7,272,101.71328999999999,10.98798,46.35,0.174,TRUE,FALSE,1996.0855140948752,organic,peat database by construction,FALSE
CanPeat,146,65.27,-125.5,1973,14,190,91.42650699999999,11.58168,47.08,0.15042857142857144,TRUE,FALSE,2259.7809252508227,organic,peat database by construction,FALSE
CanPeat,147,65.27,-125.5,1973,19,226,141.69431099999997,13.11274,48.13,0.20857894736842103,TRUE,FALSE,2259.7809252508227,organic,peat database by construction,FALSE
CanPeat,148,65.27,-125.5,1973,19,214,95.96974099999998,9.426594999999999,50.9,0.1343157894736842,TRUE,FALSE,2259.7809252508227,organic,peat database by construction,FALSE
CanPeat,149,65.43,-125.5,1973,6,146,80.372084,10.251,51,0.0968,TRUE,FALSE,2262.607429950735,organic,peat database by construction,FALSE
CanPeat,15,54.75,-101.73,1970,5,221,106.26523099999997,18.264708,46.3,0.1145,TRUE,FALSE,899.8951327950082,organic,peat database by construction,FALSE
CanPeat,150,65.43,-125.5,1973,21,245,119.59345600000002,12.545352000000001,49.02,0.12557142857142858,TRUE,FALSE,2262.607429950735,organic,peat database by construction,FALSE
CanPeat,151,65.38,-126.37,1973,7,95,48.58373,17.620749999999997,47.55,0.1687142857142857,TRUE,FALSE,2301.5420807026435,organic,peat database by construction,FALSE
CanPeat,152,65.38,-126.37,1973,6,83,57.133486999999995,17.97826,47.87,0.30066666666666664,TRUE,FALSE,2301.5420807026435,organic,peat database by construction,FALSE
CanPeat,153,65.38,-126.37,1973,5,71,43.900774,14.690967999999998,47.87,0.12075,TRUE,FALSE,2301.5420807026435,organic,peat database by construction,FALSE
CanPeat,154,65.38,-126.37,1973,9,105,78.177842,28.654025000000004,37.74,0.22444444444444445,TRUE,FALSE,2301.5420807026435,organic,peat database by construction,FALSE
CanPeat,155,65.38,-126.37,1973,7,95,64.717305,25.434573,37.43,0.2247142857142857,TRUE,FALSE,2301.5420807026435,organic,peat database by construction,FALSE
CanPeat,156,65.25,-127.3,1973,22,284,103.90188,13.600824,47.24,0.10163636363636364,TRUE,FALSE,2342.4300692444594,organic,peat database by construction,FALSE
CanPeat,157,65.25,-127.3,1973,4,315,141.92194899999998,12.61878,48.91,0.09066666666666666,TRUE,FALSE,2342.4300692444594,organic,peat database by construction,FALSE
